season,winner,loser,goal_diff,is_draw,home_team,away_team,home_goals,away_goals,home_form,away_form,home_home_form,away_away_form,total_goals
2020,Viking,Sandefjord Fotball,0,True,Sandefjord Fotball,Viking,2,2,1.6,2.4,0.6666666666666666,1.3333333333333333,4
2020,Bodø/Glimt,Stabæk,3,False,Bodø/Glimt,Stabæk,5,2,2.6,1.2,3.0,1.6666666666666667,7
2020,Vålerenga,Rosenborg,1,False,Vålerenga,Rosenborg,1,0,1.8,1.2,1.6666666666666667,1.0,1
2020,Kristiansund,Odd,1,False,Kristiansund,Odd,4,3,1.6,1.4,2.0,1.0,7
2020,Bodø/Glimt,Haugesund,4,False,Haugesund,Bodø/Glimt,0,4,1.6,2.6,1.3333333333333333,2.3333333333333335,4
2020,Sarpsborg 08,Sandefjord Fotball,0,True,Sarpsborg 08,Sandefjord Fotball,0,0,0.6,1.2,0.3333333333333333,2.0,0
2020,Sandefjord Fotball,Sarpsborg 08,0,True,Sarpsborg 08,Sandefjord Fotball,0,0,0.6,1.2,0.3333333333333333,2.0,0
2020,Strømsgodset,Aalesund,3,False,Aalesund,Strømsgodset,1,4,0.2,0.2,0.3333333333333333,0.0,5
2020,Start,Brann,0,True,Start,Brann,1,1,1.4,1.4,1.3333333333333333,1.3333333333333333,2
2020,Brann,Start,0,True,Start,Brann,1,1,1.4,1.4,1.3333333333333333,1.3333333333333333,2
2020,Viking,Vålerenga,0,True,Viking,Vålerenga,2,2,2.6,1.8,3.0,1.6666666666666667,4
2020,Vålerenga,Viking,0,True,Viking,Vålerenga,2,2,2.6,1.8,3.0,1.6666666666666667,4
2020,Rosenborg,Mjøndalen,1,False,Rosenborg,Mjøndalen,1,0,0.6,1.4,2.0,0.3333333333333333,1
2020,Rosenborg,Molde,2,False,Rosenborg,Molde,3,1,0.6,2.6,2.0,3.0,4
2020,Sandefjord Fotball,Odd,0,True,Sandefjord Fotball,Odd,1,1,1.2,0.8,1.0,1.0,2
2020,Odd,Sandefjord Fotball,0,True,Sandefjord Fotball,Odd,1,1,1.2,0.8,1.0,1.0,2
2020,Stabæk,Kristiansund,0,True,Stabæk,Kristiansund,2,2,1.0,2.2,0.6666666666666666,1.0,4
2020,Kristiansund,Stabæk,0,True,Stabæk,Kristiansund,2,2,1.0,2.2,0.6666666666666666,1.0,4
2020,Molde,Odd,3,False,Odd,Molde,1,4,0.8,2.0,1.3333333333333333,2.0,5
2020,Bodø/Glimt,Viking,3,False,Bodø/Glimt,Viking,3,0,2.6,2.2,3.0,1.3333333333333333,3
2020,Strømsgodset,Odd,2,False,Odd,Strømsgodset,1,3,0.2,0.8,1.0,1.0,4
2020,Molde,Sarpsborg 08,5,False,Molde,Sarpsborg 08,5,0,2.4,0.8,2.3333333333333335,0.6666666666666666,5
2020,Sandefjord Fotball,Rosenborg,0,True,Sandefjord Fotball,Rosenborg,0,0,1.2,1.2,1.0,0.0,0
2020,Rosenborg,Sandefjord Fotball,0,True,Sandefjord Fotball,Rosenborg,0,0,1.2,1.2,1.0,0.0,0
2020,Haugesund,Kristiansund,2,False,Kristiansund,Haugesund,1,3,2.2,1.0,3.0,1.3333333333333333,4
2020,Brann,Odd,1,False,Brann,Odd,2,1,1.6,0.2,1.3333333333333333,0.3333333333333333,3
2020,Vålerenga,Start,4,False,Vålerenga,Start,4,0,1.4,1.0,2.3333333333333335,1.0,4
2020,Stabæk,Strømsgodset,4,False,Strømsgodset,Stabæk,0,4,1.4,1.0,0.3333333333333333,1.3333333333333333,4
2020,Mjøndalen,Aalesund,3,False,Mjøndalen,Aalesund,3,0,0.8,0.2,2.0,0.0,3
2021,Vålerenga,Rosenborg,0,True,Vålerenga,Rosenborg,1,1,1.8,1.4,2.3333333333333335,0.3333333333333333,2
2021,Rosenborg,Vålerenga,0,True,Vålerenga,Rosenborg,1,1,1.8,1.4,2.3333333333333335,0.3333333333333333,2
2021,Viking,Brann,2,False,Viking,Brann,3,1,1.6,1.6,2.3333333333333335,1.3333333333333333,4
2021,Bodø/Glimt,Tromsø,3,False,Bodø/Glimt,Tromsø,3,0,2.6,1.0,3.0,0.0,3
2021,Molde,Kristiansund,2,False,Molde,Kristiansund,2,0,2.4,1.6,3.0,1.0,2
2021,Bodø/Glimt,Kristiansund,2,False,Kristiansund,Bodø/Glimt,0,2,1.0,2.6,2.0,2.3333333333333335,2
2021,Vålerenga,Brann,3,False,Brann,Vålerenga,0,3,1.0,1.8,2.3333333333333335,1.0,3
2021,Tromsø,Molde,0,True,Tromsø,Molde,3,3,0.4,2.4,1.6666666666666667,2.0,6
2021,Molde,Tromsø,0,True,Tromsø,Molde,3,3,0.4,2.4,1.6666666666666667,2.0,6
2021,Rosenborg,Viking,5,False,Rosenborg,Viking,5,0,1.6,1.6,2.0,1.3333333333333333,5
2021,Strømsgodset,Lillestrøm,2,False,Strømsgodset,Lillestrøm,3,1,1.4,0.4,0.3333333333333333,0.3333333333333333,4
2021,Mjøndalen,Sandefjord Fotball,3,False,Sandefjord Fotball,Mjøndalen,0,3,1.4,1.4,1.0,0.3333333333333333,3
2021,Bodø/Glimt,Rosenborg,0,True,Bodø/Glimt,Rosenborg,2,2,3.0,2.2,3.0,0.6666666666666666,4
2021,Rosenborg,Bodø/Glimt,0,True,Bodø/Glimt,Rosenborg,2,2,3.0,2.2,3.0,0.6666666666666666,4
2021,Tromsø,Viking,1,False,Viking,Tromsø,0,1,1.0,0.6,2.3333333333333335,0.0,1
2021,Molde,Brann,4,False,Molde,Brann,4,0,2.0,1.0,3.0,0.3333333333333333,4
2021,Sarpsborg 08,Haugesund,0,True,Sarpsborg 08,Haugesund,0,0,0.8,1.0,0.6666666666666666,1.3333333333333333,0
2021,Haugesund,Sarpsborg 08,0,True,Sarpsborg 08,Haugesund,0,0,0.8,1.0,0.6666666666666666,1.3333333333333333,0
2021,Kristiansund,Vålerenga,1,False,Vålerenga,Kristiansund,1,2,2.2,0.8,2.3333333333333335,0.6666666666666666,3
2021,Stabæk,Odd,0,True,Stabæk,Odd,2,2,1.6,0.2,0.6666666666666666,0.3333333333333333,4
2021,Odd,Stabæk,0,True,Stabæk,Odd,2,2,1.6,0.2,0.6666666666666666,0.3333333333333333,4
2021,Rosenborg,Brann,1,False,Rosenborg,Brann,3,2,1.8,0.8,3.0,0.3333333333333333,5
2021,Bodø/Glimt,Brann,1,False,Brann,Bodø/Glimt,1,2,0.6,2.6,1.3333333333333333,2.3333333333333335,3
2021,Viking,Lillestrøm,2,False,Lillestrøm,Viking,1,3,0.2,0.8,0.6666666666666666,0.3333333333333333,4
2021,Mjøndalen,Vålerenga,0,True,Mjøndalen,Vålerenga,1,1,2.0,1.6,2.0,1.6666666666666667,2
2021,Vålerenga,Mjøndalen,0,True,Mjøndalen,Vålerenga,1,1,2.0,1.6,2.0,1.6666666666666667,2
2021,Sandefjord Fotball,Tromsø,2,False,Tromsø,Sandefjord Fotball,1,3,1.0,0.8,1.0,1.3333333333333333,4
2021,Molde,Rosenborg,1,False,Rosenborg,Molde,2,3,1.8,2.6,3.0,1.3333333333333333,5
2021,Odd,Sarpsborg 08,0,True,Odd,Sarpsborg 08,1,1,0.4,0.8,0.0,0.6666666666666666,2
2021,Sarpsborg 08,Odd,0,True,Odd,Sarpsborg 08,1,1,0.4,0.8,0.0,0.6666666666666666,2
2021,Haugesund,Stabæk,0,True,Haugesund,Stabæk,0,0,1.2,1.2,1.3333333333333333,2.0,0
2021,Stabæk,Haugesund,0,True,Haugesund,Stabæk,0,0,1.2,1.2,1.3333333333333333,2.0,0
2021,Kristiansund,Strømsgodset,1,False,Kristiansund,Strømsgodset,1,0,0.8,2.0,1.0,2.0,1
2021,Bodø/Glimt,Haugesund,2,False,Bodø/Glimt,Haugesund,2,0,2.6,1.2,2.3333333333333335,1.6666666666666667,2
2021,Lillestrøm,Odd,1,False,Lillestrøm,Odd,1,0,0.2,0.4,0.3333333333333333,0.6666666666666666,1
2021,Rosenborg,Sandefjord Fotball,1,False,Sandefjord Fotball,Rosenborg,1,2,1.2,1.6,0.6666666666666666,1.0,3
2021,Kristiansund,Sarpsborg 08,1,False,Sarpsborg 08,Kristiansund,0,1,0.8,1.2,1.0,1.3333333333333333,1
2021,Stabæk,Brann,2,False,Stabæk,Brann,2,0,1.2,0.0,1.0,0.0,2
2021,Strømsgodset,Tromsø,0,True,Strømsgodset,Tromsø,1,1,1.8,1.0,1.3333333333333333,1.0,2
2021,Tromsø,Strømsgodset,0,True,Strømsgodset,Tromsø,1,1,1.8,1.0,1.3333333333333333,1.0,2
2021,Viking,Mjøndalen,1,False,Viking,Mjøndalen,2,1,1.2,2.0,1.3333333333333333,1.3333333333333333,3
2021,Vålerenga,Molde,1,False,Molde,Vålerenga,2,3,2.6,1.6,3.0,1.6666666666666667,5
2021,Vålerenga,Sandefjord Fotball,2,False,Vålerenga,Sandefjord Fotball,3,1,1.6,1.0,1.3333333333333333,2.3333333333333335,4
2021,Haugesund,Viking,2,False,Haugesund,Viking,4,2,1.0,1.8,0.6666666666666666,1.0,6
2021,Brann,Strømsgodset,3,False,Brann,Strømsgodset,3,0,0.0,1.4,1.0,2.0,3
2021,Sarpsborg 08,Tromsø,2,False,Tromsø,Sarpsborg 08,0,2,1.0,0.6,0.6666666666666666,0.6666666666666666,2
2021,Rosenborg,Stabæk,2,False,Rosenborg,Stabæk,4,2,2.0,1.8,2.0,1.3333333333333333,6
2021,Kristiansund,Lillestrøm,1,False,Kristiansund,Lillestrøm,1,0,1.8,0.8,1.0,0.0,1
2021,Mjøndalen,Molde,0,True,Mjøndalen,Molde,0,0,1.4,2.0,2.3333333333333335,2.3333333333333335,0
2021,Molde,Mjøndalen,0,True,Mjøndalen,Molde,0,0,1.4,2.0,2.3333333333333335,2.3333333333333335,0
2021,Odd,Bodø/Glimt,1,False,Odd,Bodø/Glimt,1,0,0.4,2.6,0.3333333333333333,3.0,1
2021,Molde,Sandefjord Fotball,2,False,Sandefjord Fotball,Molde,1,3,0.8,1.6,0.3333333333333333,1.6666666666666667,4
2021,Kristiansund,Odd,2,False,Kristiansund,Odd,2,0,2.4,1.0,2.0,0.3333333333333333,2
2021,Sarpsborg 08,Brann,0,True,Sarpsborg 08,Brann,0,0,1.0,0.6,0.6666666666666666,0.0,0
2021,Brann,Sarpsborg 08,0,True,Sarpsborg 08,Brann,0,0,1.0,0.6,0.6666666666666666,0.0,0
2021,Bodø/Glimt,Mjøndalen,2,False,Bodø/Glimt,Mjøndalen,2,0,2.0,1.6,2.3333333333333335,1.0,2
2021,Lillestrøm,Haugesund,1,False,Lillestrøm,Haugesund,2,1,0.8,1.6,1.3333333333333333,1.3333333333333333,3
2021,Strømsgodset,Rosenborg,1,False,Strømsgodset,Rosenborg,2,1,0.8,2.0,1.3333333333333333,1.6666666666666667,3
2021,Viking,Vålerenga,3,False,Viking,Vålerenga,4,1,1.2,2.0,2.0,2.3333333333333335,5
2021,Tromsø,Stabæk,3,False,Stabæk,Tromsø,0,3,1.6,1.0,1.6666666666666667,1.3333333333333333,3
2021,Molde,Sarpsborg 08,3,False,Molde,Sarpsborg 08,4,1,2.0,1.2,2.0,1.3333333333333333,5
2021,Bodø/Glimt,Strømsgodset,5,False,Bodø/Glimt,Strømsgodset,7,2,2.0,1.4,2.3333333333333335,1.0,9
2021,Vålerenga,Odd,0,True,Vålerenga,Odd,1,1,1.4,1.0,1.3333333333333333,0.3333333333333333,2
2021,Odd,Vålerenga,0,True,Vålerenga,Odd,1,1,1.4,1.0,1.3333333333333333,0.3333333333333333,2
2021,Sandefjord Fotball,Viking,3,False,Sandefjord Fotball,Viking,3,0,0.6,1.8,0.0,1.0,3
2021,Odd,Brann,2,False,Brann,Odd,1,3,0.8,1.0,1.0,0.3333333333333333,4
2021,Mjøndalen,Strømsgodset,0,True,Mjøndalen,Strømsgodset,1,1,1.0,0.8,1.6666666666666667,0.0,2
2021,Strømsgodset,Mjøndalen,0,True,Mjøndalen,Strømsgodset,1,1,1.0,0.8,1.6666666666666667,0.0,2
2021,Vålerenga,Bodø/Glimt,0,True,Vålerenga,Bodø/Glimt,1,1,1.6,2.4,1.3333333333333333,2.0,2
2021,Bodø/Glimt,Vålerenga,0,True,Vålerenga,Bodø/Glimt,1,1,1.6,2.4,1.3333333333333333,2.0,2
2021,Sarpsborg 08,Rosenborg,1,False,Rosenborg,Sarpsborg 08,0,1,1.8,1.0,2.0,1.3333333333333333,1
2021,Haugesund,Kristiansund,3,False,Haugesund,Kristiansund,3,0,1.0,3.0,1.3333333333333333,2.0,3
2021,Lillestrøm,Tromsø,1,False,Tromsø,Lillestrøm,1,2,1.4,1.2,0.3333333333333333,0.0,3
2021,Molde,Stabæk,1,False,Molde,Stabæk,2,1,2.0,1.0,2.0,1.3333333333333333,3
2021,Strømsgodset,Sandefjord Fotball,4,False,Strømsgodset,Sandefjord Fotball,4,0,1.0,1.2,2.3333333333333335,1.3333333333333333,4
2021,Molde,Bodø/Glimt,2,False,Bodø/Glimt,Molde,0,2,2.0,2.0,3.0,2.3333333333333335,2
2021,Odd,Tromsø,3,False,Odd,Tromsø,3,0,1.4,0.8,1.3333333333333333,2.3333333333333335,3
2021,Vålerenga,Stabæk,2,False,Stabæk,Vålerenga,0,2,0.8,1.6,1.3333333333333333,1.3333333333333333,2
2021,Haugesund,Brann,1,False,Haugesund,Brann,1,0,1.4,0.8,2.3333333333333335,0.3333333333333333,1
2021,Kristiansund,Mjøndalen,0,True,Kristiansund,Mjøndalen,1,1,2.4,0.6,3.0,1.0,2
2021,Mjøndalen,Kristiansund,0,True,Kristiansund,Mjøndalen,1,1,2.4,0.6,3.0,1.0,2
2021,Lillestrøm,Rosenborg,2,False,Lillestrøm,Rosenborg,2,0,1.8,1.2,2.0,1.3333333333333333,2
2021,Viking,Sarpsborg 08,1,False,Sarpsborg 08,Viking,1,2,1.4,1.8,0.6666666666666666,1.0,3
2021,Bodø/Glimt,Stabæk,3,False,Bodø/Glimt,Stabæk,4,1,1.4,0.6,2.0,0.3333333333333333,5
2021,Molde,Strømsgodset,3,False,Molde,Strømsgodset,3,0,2.6,1.4,2.0,0.3333333333333333,3
2021,Rosenborg,Haugesund,0,True,Rosenborg,Haugesund,0,0,1.2,1.8,1.0,0.3333333333333333,0
2021,Haugesund,Rosenborg,0,True,Rosenborg,Haugesund,0,0,1.2,1.8,1.0,0.3333333333333333,0
2021,Sandefjord Fotball,Bodø/Glimt,1,False,Sandefjord Fotball,Bodø/Glimt,1,0,0.6,2.0,1.0,1.3333333333333333,1
2021,Tromsø,Kristiansund,0,True,Tromsø,Kristiansund,0,0,0.8,2.0,0.0,2.0,0
2021,Kristiansund,Tromsø,0,True,Tromsø,Kristiansund,0,0,0.8,2.0,0.0,2.0,0
2021,Viking,Stabæk,0,True,Viking,Stabæk,3,3,1.8,0.0,2.0,0.0,6
2021,Stabæk,Viking,0,True,Viking,Stabæk,3,3,1.8,0.0,2.0,0.0,6
2021,Brann,Lillestrøm,0,True,Brann,Lillestrøm,1,1,0.8,2.4,1.0,1.0,2
2021,Lillestrøm,Brann,0,True,Brann,Lillestrøm,1,1,0.8,2.4,1.0,1.0,2
2021,Odd,Mjøndalen,1,False,Mjøndalen,Odd,1,2,0.6,2.0,1.0,1.3333333333333333,3
2021,Vålerenga,Sarpsborg 08,3,False,Vålerenga,Sarpsborg 08,4,1,1.6,1.4,1.6666666666666667,2.0,5
2021,Bodø/Glimt,Viking,0,True,Bodø/Glimt,Viking,2,2,1.4,1.4,2.0,1.0,4
2021,Viking,Bodø/Glimt,0,True,Bodø/Glimt,Viking,2,2,1.4,1.4,2.0,1.0,4
2021,Sarpsborg 08,Molde,1,False,Sarpsborg 08,Molde,1,0,0.8,3.0,0.3333333333333333,2.3333333333333335,1
2021,Strømsgodset,Vålerenga,0,True,Strømsgodset,Vålerenga,1,1,1.4,1.6,2.3333333333333335,2.0,2
2021,Vålerenga,Strømsgodset,0,True,Strømsgodset,Vålerenga,1,1,1.4,1.6,2.3333333333333335,2.0,2
2021,Odd,Rosenborg,0,True,Odd,Rosenborg,2,2,2.0,0.8,2.3333333333333335,1.0,4
2021,Rosenborg,Odd,0,True,Odd,Rosenborg,2,2,2.0,0.8,2.3333333333333335,1.0,4
2021,Lillestrøm,Mjøndalen,1,False,Lillestrøm,Mjøndalen,2,1,2.0,0.6,3.0,0.3333333333333333,3
2021,Haugesund,Tromsø,3,False,Haugesund,Tromsø,3,0,2.0,0.8,3.0,1.3333333333333333,3
2021,Sandefjord Fotball,Stabæk,2,False,Stabæk,Sandefjord Fotball,0,2,0.2,1.2,1.0,1.0,2
2021,Kristiansund,Brann,1,False,Kristiansund,Brann,3,2,1.6,1.0,2.3333333333333335,0.3333333333333333,5
2021,Mjøndalen,Haugesund,3,False,Mjøndalen,Haugesund,3,0,0.4,2.0,0.6666666666666666,0.3333333333333333,3
2021,Rosenborg,Kristiansund,1,False,Rosenborg,Kristiansund,1,0,0.4,1.6,1.3333333333333333,1.3333333333333333,1
2021,Sandefjord Fotball,Sarpsborg 08,2,False,Sandefjord Fotball,Sarpsborg 08,2,0,1.8,1.2,2.0,1.0,2
2021,Viking,Strømsgodset,0,True,Viking,Strømsgodset,1,1,1.6,1.0,2.3333333333333335,0.3333333333333333,2
2021,Strømsgodset,Viking,0,True,Viking,Strømsgodset,1,1,1.6,1.0,2.3333333333333335,0.3333333333333333,2
2021,Brann,Tromsø,0,True,Brann,Tromsø,1,1,0.4,0.8,1.3333333333333333,1.0,2
2021,Tromsø,Brann,0,True,Brann,Tromsø,1,1,0.4,0.8,1.3333333333333333,1.0,2
2021,Vålerenga,Lillestrøm,0,True,Vålerenga,Lillestrøm,2,2,1.8,2.6,1.6666666666666667,1.3333333333333333,4
2021,Lillestrøm,Vålerenga,0,True,Vålerenga,Lillestrøm,2,2,1.8,2.6,1.6666666666666667,1.3333333333333333,4
2021,Molde,Odd,5,False,Molde,Odd,5,0,2.4,2.2,3.0,2.3333333333333335,5
2021,Odd,Viking,1,False,Odd,Viking,3,2,2.0,1.2,2.3333333333333335,1.3333333333333333,5
2021,Sarpsborg 08,Bodø/Glimt,0,True,Sarpsborg 08,Bodø/Glimt,2,2,1.2,1.0,1.3333333333333333,0.3333333333333333,4
2021,Bodø/Glimt,Sarpsborg 08,0,True,Sarpsborg 08,Bodø/Glimt,2,2,1.2,1.0,1.3333333333333333,0.3333333333333333,4
2021,Haugesund,Vålerenga,2,False,Haugesund,Vålerenga,3,1,2.0,1.8,3.0,1.3333333333333333,4
2021,Brann,Mjøndalen,0,True,Brann,Mjøndalen,1,1,0.4,1.0,0.6666666666666666,0.3333333333333333,2
2021,Mjøndalen,Brann,0,True,Brann,Mjøndalen,1,1,0.4,1.0,0.6666666666666666,0.3333333333333333,2
2021,Kristiansund,Sandefjord Fotball,2,False,Kristiansund,Sandefjord Fotball,2,0,1.0,2.4,2.3333333333333335,1.0,2
2021,Lillestrøm,Molde,0,True,Lillestrøm,Molde,1,1,2.2,2.4,3.0,2.0,2
2021,Molde,Lillestrøm,0,True,Lillestrøm,Molde,1,1,2.2,2.4,3.0,2.0,2
2021,Strømsgodset,Stabæk,1,False,Strømsgodset,Stabæk,2,1,1.2,0.2,2.3333333333333335,0.3333333333333333,3
2021,Rosenborg,Tromsø,2,False,Tromsø,Rosenborg,1,3,0.4,1.0,0.3333333333333333,0.3333333333333333,4
2021,Lillestrøm,Stabæk,1,False,Stabæk,Lillestrøm,2,3,0.2,1.8,0.0,1.6666666666666667,5
2021,Sarpsborg 08,Mjøndalen,0,True,Sarpsborg 08,Mjøndalen,1,1,0.8,1.0,1.3333333333333333,0.6666666666666666,2
2021,Mjøndalen,Sarpsborg 08,0,True,Sarpsborg 08,Mjøndalen,1,1,0.8,1.0,1.3333333333333333,0.6666666666666666,2
2021,Sandefjord Fotball,Haugesund,0,True,Sandefjord Fotball,Haugesund,1,1,1.8,2.0,3.0,0.3333333333333333,2
2021,Haugesund,Sandefjord Fotball,0,True,Sandefjord Fotball,Haugesund,1,1,1.8,2.0,3.0,0.3333333333333333,2
2021,Strømsgodset,Odd,3,False,Strømsgodset,Odd,3,0,1.6,2.0,2.3333333333333335,2.0,3
2021,Stabæk,Mjøndalen,1,False,Mjøndalen,Stabæk,1,2,1.0,0.2,1.3333333333333333,0.3333333333333333,3
2021,Haugesund,Strømsgodset,1,False,Haugesund,Strømsgodset,2,1,1.6,1.6,3.0,0.6666666666666666,3
2021,Lillestrøm,Sarpsborg 08,2,False,Lillestrøm,Sarpsborg 08,2,0,1.8,1.0,2.3333333333333335,1.0,2
2021,Sandefjord Fotball,Odd,1,False,Odd,Sandefjord Fotball,2,3,1.4,2.0,2.3333333333333335,1.0,5
2021,Tromsø,Mjøndalen,1,False,Mjøndalen,Tromsø,2,3,1.0,0.4,1.0,0.3333333333333333,5
2021,Molde,Haugesund,1,False,Molde,Haugesund,5,4,2.0,2.0,3.0,0.6666666666666666,9
2021,Sandefjord Fotball,Lillestrøm,0,True,Sandefjord Fotball,Lillestrøm,1,1,2.0,2.2,2.3333333333333335,1.6666666666666667,2
2021,Lillestrøm,Sandefjord Fotball,0,True,Sandefjord Fotball,Lillestrøm,1,1,2.0,2.2,2.3333333333333335,1.6666666666666667,2
2021,Viking,Kristiansund,1,False,Viking,Kristiansund,3,2,1.2,1.6,1.6666666666666667,0.3333333333333333,5
2021,Stabæk,Sarpsborg 08,2,False,Stabæk,Sarpsborg 08,3,1,0.8,1.0,0.0,0.0,4
2021,Kristiansund,Stabæk,4,False,Kristiansund,Stabæk,5,1,1.4,1.2,2.3333333333333335,1.3333333333333333,6
2021,Sarpsborg 08,Strømsgodset,1,False,Sarpsborg 08,Strømsgodset,1,0,0.4,1.6,1.6666666666666667,0.3333333333333333,1
2021,Viking,Molde,1,False,Viking,Molde,3,2,1.2,2.0,1.6666666666666667,1.3333333333333333,5
2021,Tromsø,Vålerenga,0,True,Tromsø,Vålerenga,1,1,1.0,1.6,0.3333333333333333,1.3333333333333333,2
2021,Vålerenga,Tromsø,0,True,Tromsø,Vålerenga,1,1,1.0,1.6,0.3333333333333333,1.3333333333333333,2
2021,Brann,Sandefjord Fotball,1,False,Brann,Sandefjord Fotball,3,2,0.6,1.6,1.0,2.0,5
2021,Rosenborg,Mjøndalen,1,False,Mjøndalen,Rosenborg,1,2,1.0,1.6,1.0,1.3333333333333333,3
2021,Odd,Haugesund,2,False,Odd,Haugesund,4,2,0.8,1.4,1.3333333333333333,0.3333333333333333,6
2021,Bodø/Glimt,Lillestrøm,1,False,Lillestrøm,Bodø/Glimt,0,1,1.8,1.0,2.3333333333333335,0.6666666666666666,1
2021,Stabæk,Mjøndalen,0,True,Stabæk,Mjøndalen,1,1,1.2,0.4,1.0,0.6666666666666666,2
2021,Mjøndalen,Stabæk,0,True,Stabæk,Mjøndalen,1,1,1.2,0.4,1.0,0.6666666666666666,2
2021,Strømsgodset,Brann,2,False,Strømsgodset,Brann,3,1,1.4,1.2,2.3333333333333335,0.3333333333333333,4
2021,Bodø/Glimt,Kristiansund,3,False,Bodø/Glimt,Kristiansund,3,0,1.6,1.8,1.3333333333333333,0.3333333333333333,3
2021,Lillestrøm,Haugesund,3,False,Haugesund,Lillestrøm,0,3,1.4,1.6,3.0,1.6666666666666667,3
2021,Sandefjord Fotball,Tromsø,0,True,Sandefjord Fotball,Tromsø,1,1,1.0,1.0,1.6666666666666667,1.3333333333333333,2
2021,Tromsø,Sandefjord Fotball,0,True,Sandefjord Fotball,Tromsø,1,1,1.0,1.0,1.6666666666666667,1.3333333333333333,2
2021,Vålerenga,Viking,0,True,Vålerenga,Viking,1,1,1.2,1.6,1.6666666666666667,1.3333333333333333,2
2021,Viking,Vålerenga,0,True,Vålerenga,Viking,1,1,1.2,1.6,1.6666666666666667,1.3333333333333333,2
2021,Rosenborg,Odd,5,False,Rosenborg,Odd,5,0,2.2,1.2,1.3333333333333333,1.0,5
2021,Lillestrøm,Mjøndalen,1,False,Mjøndalen,Lillestrøm,1,2,0.4,2.0,0.0,2.3333333333333335,3
2021,Haugesund,Brann,2,False,Brann,Haugesund,1,3,1.0,0.8,1.6666666666666667,0.3333333333333333,4
2021,Vålerenga,Stabæk,2,False,Vålerenga,Stabæk,3,1,0.8,1.4,1.6666666666666667,1.0,4
2021,Viking,Rosenborg,1,False,Viking,Rosenborg,2,1,1.6,2.6,2.3333333333333335,2.3333333333333335,3
2021,Bodø/Glimt,Tromsø,1,False,Tromsø,Bodø/Glimt,2,3,1.2,1.6,0.6666666666666666,1.3333333333333333,5
2021,Strømsgodset,Odd,1,False,Odd,Strømsgodset,0,1,1.2,1.8,2.0,0.3333333333333333,1
2021,Kristiansund,Molde,2,False,Kristiansund,Molde,2,0,1.2,1.4,3.0,0.3333333333333333,2
2021,Sarpsborg 08,Sandefjord Fotball,5,False,Sarpsborg 08,Sandefjord Fotball,5,0,1.0,1.2,1.6666666666666667,1.0,5
2021,Brann,Lillestrøm,1,False,Lillestrøm,Brann,2,3,2.0,1.0,1.3333333333333333,0.0,5
2021,Viking,Stabæk,2,False,Stabæk,Viking,1,3,1.4,2.0,1.3333333333333333,0.6666666666666666,4
2021,Bodø/Glimt,Odd,0,True,Bodø/Glimt,Odd,1,1,2.2,0.6,2.3333333333333335,0.0,2
2021,Odd,Bodø/Glimt,0,True,Bodø/Glimt,Odd,1,1,2.2,0.6,2.3333333333333335,0.0,2
2021,Haugesund,Sarpsborg 08,1,False,Haugesund,Sarpsborg 08,2,1,1.2,1.4,2.0,0.0,3
2021,Molde,Mjøndalen,4,False,Molde,Mjøndalen,4,0,1.4,0.2,3.0,1.0,4
2021,Sandefjord Fotball,Vålerenga,3,False,Sandefjord Fotball,Vålerenga,3,0,1.0,1.2,1.0,0.6666666666666666,3
2021,Kristiansund,Strømsgodset,1,False,Strømsgodset,Kristiansund,1,2,1.8,1.8,3.0,0.0,3
2021,Rosenborg,Tromsø,1,False,Rosenborg,Tromsø,3,2,2.4,1.0,2.3333333333333335,1.6666666666666667,5
2021,Kristiansund,Haugesund,1,False,Kristiansund,Haugesund,3,2,1.8,1.2,3.0,1.0,5
2021,Lillestrøm,Odd,1,False,Odd,Lillestrøm,2,3,0.8,1.4,1.0,2.3333333333333335,5
2021,Vålerenga,Molde,0,True,Vålerenga,Molde,1,1,1.0,1.4,1.6666666666666667,0.3333333333333333,2
2021,Molde,Vålerenga,0,True,Vålerenga,Molde,1,1,1.0,1.4,1.6666666666666667,0.3333333333333333,2
2021,Bodø/Glimt,Viking,2,False,Viking,Bodø/Glimt,1,3,2.6,2.2,3.0,2.3333333333333335,4
2021,Tromsø,Brann,0,True,Tromsø,Brann,1,1,1.0,1.4,0.3333333333333333,1.0,2
2021,Brann,Tromsø,0,True,Tromsø,Brann,1,1,1.0,1.4,0.3333333333333333,1.0,2
2021,Mjøndalen,Sandefjord Fotball,0,True,Mjøndalen,Sandefjord Fotball,1,1,0.2,1.0,0.0,1.0,2
2021,Sandefjord Fotball,Mjøndalen,0,True,Mjøndalen,Sandefjord Fotball,1,1,0.2,1.0,0.0,1.0,2
2021,Rosenborg,Sarpsborg 08,2,False,Sarpsborg 08,Rosenborg,1,3,1.2,2.4,2.3333333333333335,2.0,4
2021,Tromsø,Lillestrøm,1,False,Lillestrøm,Tromsø,1,2,1.8,0.6,1.0,1.3333333333333333,3
2021,Strømsgodset,Sarpsborg 08,5,False,Strømsgodset,Sarpsborg 08,5,0,1.2,1.2,2.0,0.0,5
2021,Brann,Kristiansund,2,False,Brann,Kristiansund,3,1,1.4,2.4,1.3333333333333333,1.0,4
2021,Odd,Haugesund,2,False,Haugesund,Odd,1,3,1.2,0.8,2.0,0.3333333333333333,4
2021,Molde,Viking,0,True,Molde,Viking,2,2,1.4,2.0,3.0,1.3333333333333333,4
